var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14
11128,com.google.common.cache.LocalCache$StrongAccessEntry.setAccessTime(J)V,LocalCache$StrongAccessEntry.setAccessTime(),,,,,1234,third_party,177,com.google.common.cache.LocalCache$StrongAccessEntry,1,996,LocalCache.java
11129,org.codehaus.jackson.impl.JsonWriteContext.writeValue()I,JsonWriteContext.writeValue(),,,,,2935,third_party,198,org.codehaus.jackson.impl.JsonWriteContext,1,118,JsonWriteContext.java
11130,org.codehaus.jackson.impl.WriterBasedGenerator._verifyValueWrite(Ljava/lang/String;)V,WriterBasedGenerator._verifyValueWrite(),,,,,2632,third_party,197,org.codehaus.jackson.impl.WriterBasedGenerator,1,834,WriterBasedGenerator.java
11131,org.codehaus.jackson.impl.WriterBasedGenerator.writeBoolean(Z)V,WriterBasedGenerator.writeBoolean(),,,,,2632,third_party,196,org.codehaus.jackson.impl.WriterBasedGenerator,1,795,WriterBasedGenerator.java
11132,org.codehaus.jackson.map.ser.StdSerializers$BooleanSerializer.serialize(Ljava/lang/Boolean;Lorg/codehaus/jackson/JsonGenerator;Lorg/codehaus/jackson/map/SerializerProvider;)V,StdSerializers$BooleanSerializer.serialize(),,,,,2936,third_party,195,org.codehaus.jackson.map.ser.StdSerializers$BooleanSerializer,1,58,StdSerializers.java
11133,org.codehaus.jackson.map.ser.StdSerializers$BooleanSerializer.serialize(Ljava/lang/Object;Lorg/codehaus/jackson/JsonGenerator;Lorg/codehaus/jackson/map/SerializerProvider;)V,StdSerializers$BooleanSerializer.serialize(),,,,,2936,third_party,194,org.codehaus.jackson.map.ser.StdSerializers$BooleanSerializer,1,38,StdSerializers.java
11134,com.atlassian.jira.web.action.issue.DefaultCommentSecurityLevelHelpLinkDataProvider.getJsonData()Lcom/atlassian/jira/util/json/JSONObject;,DefaultCommentSecurityLevelHelpLinkDataProvider.getJsonData(),,,,,2937,other,184,com.atlassian.jira.web.action.issue.DefaultCommentSecurityLevelHelpLinkDataProvider,1,35,DefaultCommentSecurityLevelHelpLinkDataProvider.java
11135,com.atlassian.jira.web.action.issue.DefaultCommentSecurityLevelHelpLinkDataProvider.lambda$get$0(Ljava/io/Writer;)V,DefaultCommentSecurityLevelHelpLinkDataProvider.lambda$get$0(),,,,,2937,other,183,com.atlassian.jira.web.action.issue.DefaultCommentSecurityLevelHelpLinkDataProvider,1,27,DefaultCommentSecurityLevelHelpLinkDataProvider.java
11140,com.google.common.cache.CacheBuilder$OneWeigher.weigh(Ljava/lang/Object;Ljava/lang/Object;)I,CacheBuilder$OneWeigher.weigh(),,,,,2938,third_party,209,com.google.common.cache.CacheBuilder$OneWeigher,1,208,CacheBuilder.java
11141,com.atlassian.webhooks.plugin.PersistentWebHookListenerProvider$1.<init>(Lcom/atlassian/webhooks/plugin/PersistentWebHookListenerProvider;Lcom/atlassian/webhooks/api/publish/WebHookEvent;)V,PersistentWebHookListenerProvider$1.<init>(),,,,,2939,other,33,com.atlassian.webhooks.plugin.PersistentWebHookListenerProvider$1,1,38,PersistentWebHookListenerProvider.java
11142,com.atlassian.analytics.client.extractor.PropertyExtractorHelper.extractSubProduct(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/String;,PropertyExtractorHelper.extractSubProduct(),,,,,2141,infra,33,com.atlassian.analytics.client.extractor.PropertyExtractorHelper,1,115,PropertyExtractorHelper.java
